Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2017,2017 Senior Report,Community & Environment - Macro - Seniors,New Hampshire,9,0.099,0.099,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,New Jersey,22,0.032,0.032,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,New Mexico,47,-0.108,-0.108,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Nevada,37,-0.038,-0.038,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,New York,43,-0.071,-0.071,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Ohio,29,0.014,0.014,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Oklahoma,37,-0.038,-0.038,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Oregon,15,0.078,0.078,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Pennsylvania,32,-0.003,-0.003,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Rhode Island,35,-0.014,-0.014,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,South Carolina,29,0.014,0.014,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,South Dakota,14,0.079,0.079,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Tennessee,41,-0.048,-0.048,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Texas,46,-0.106,-0.106,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Utah,1,0.16,0.16,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Virginia,27,0.016,0.016,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Vermont,3,0.14,0.14,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Washington,7,0.106,0.106,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Wisconsin,5,0.111,0.111,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,West Virginia,44,-0.08,-0.08,,
2017,2017 Senior Report,Community & Environment - Macro - Seniors,Wyoming,20,0.043,0.043,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Alaska,5,0.167,0.167,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Alabama,31,-0.002,-0.002,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Arkansas,47,-0.053,-0.053,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Arizona,41,-0.03,-0.03,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,California,40,-0.029,-0.029,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Colorado,26,0.008,0.008,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Connecticut,33,-0.005,-0.005,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Delaware,14,0.059,0.059,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Florida,30,0.003,0.003,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Georgia,46,-0.047,-0.047,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Hawaii,29,0.004,0.004,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Iowa,8,0.079,0.079,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Idaho,17,0.027,0.027,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Illinois,25,0.009,0.009,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Indiana,36,-0.014,-0.014,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Kansas,21,0.023,0.023,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Kentucky,44,-0.042,-0.042,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Louisiana,49,-0.06,-0.06,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Massachusetts,2,0.179,0.179,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Maryland,28,0.006,0.006,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Maine,35,-0.012,-0.012,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Michigan,20,0.025,0.025,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Minnesota,16,0.048,0.048,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Missouri,19,0.026,0.026,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Mississippi,50,-0.065,-0.065,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Montana,6,0.149,0.149,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,North Carolina,43,-0.041,-0.041,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,North Dakota,3,0.175,0.175,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Nebraska,10,0.064,0.064,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,New Hampshire,1,0.184,0.184,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,New Jersey,17,0.027,0.027,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,New Mexico,12,0.061,0.061,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Nevada,27,0.007,0.007,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,New York,34,-0.01,-0.01,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Ohio,38,-0.015,-0.015,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Oklahoma,39,-0.017,-0.017,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Oregon,32,-0.004,-0.004,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Pennsylvania,15,0.055,0.055,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Rhode Island,36,-0.014,-0.014,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,South Carolina,48,-0.054,-0.054,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,South Dakota,13,0.06,0.06,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Tennessee,42,-0.034,-0.034,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Texas,45,-0.044,-0.044,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Utah,9,0.071,0.071,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Virginia,22,0.013,0.013,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Vermont,7,0.105,0.105,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Washington,23,0.011,0.011,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Wisconsin,11,0.062,0.062,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,West Virginia,23,0.011,0.011,,
2017,2017 Senior Report,Community & Environment - Micro - Seniors,Wyoming,3,0.175,0.175,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Alaska,3,0.249,0.249,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Alabama,31,-0.004,-0.004,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Arkansas,44,-0.094,-0.094,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Arizona,32,-0.014,-0.014,,
2017,2017 Senior Report,Community & Environment Total - Seniors,California,37,-0.036,-0.036,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Colorado,17,0.089,0.089,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Connecticut,20,0.069,0.069,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Delaware,10,0.178,0.178,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Florida,36,-0.033,-0.033,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Georgia,46,-0.133,-0.133,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Hawaii,29,0.025,0.025,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Iowa,9,0.184,0.184,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Idaho,18,0.085,0.085,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Illinois,34,-0.029,-0.029,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Indiana,28,0.027,0.027,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Kansas,16,0.107,0.107,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Kentucky,48,-0.173,-0.173,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Louisiana,50,-0.231,-0.231,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Massachusetts,13,0.167,0.167,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Maryland,26,0.034,0.034,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Maine,21,0.066,0.066,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Michigan,24,0.052,0.052,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Minnesota,8,0.196,0.196,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Missouri,25,0.048,0.048,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Mississippi,49,-0.182,-0.182,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Montana,7,0.213,0.213,,
2017,2017 Senior Report,Community & Environment Total - Seniors,North Carolina,45,-0.102,-0.102,,
2017,2017 Senior Report,Community & Environment Total - Seniors,North Dakota,2,0.262,0.262,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Nebraska,12,0.172,0.172,,
2017,2017 Senior Report,Community & Environment Total - Seniors,New Hampshire,1,0.283,0.283,,
2017,2017 Senior Report,Community & Environment Total - Seniors,New Jersey,22,0.059,0.059,,
2017,2017 Senior Report,Community & Environment Total - Seniors,New Mexico,39,-0.047,-0.047,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Nevada,35,-0.032,-0.032,,
2017,2017 Senior Report,Community & Environment Total - Seniors,New York,42,-0.081,-0.081,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Ohio,30,-0.001,-0.001,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Oklahoma,40,-0.055,-0.055,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Oregon,19,0.074,0.074,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Pennsylvania,23,0.053,0.053,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Rhode Island,33,-0.028,-0.028,,
2017,2017 Senior Report,Community & Environment Total - Seniors,South Carolina,38,-0.041,-0.041,,
2017,2017 Senior Report,Community & Environment Total - Seniors,South Dakota,14,0.139,0.139,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Tennessee,43,-0.082,-0.082,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Texas,47,-0.15,-0.15,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Utah,5,0.231,0.231,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Virginia,27,0.029,0.029,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Vermont,4,0.246,0.246,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Washington,15,0.117,0.117,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Wisconsin,11,0.174,0.174,,
2017,2017 Senior Report,Community & Environment Total - Seniors,West Virginia,41,-0.069,-0.069,,
2017,2017 Senior Report,Community & Environment Total - Seniors,Wyoming,6,0.218,0.218,,
2017,2017 Senior Report,Community Support,Alaska,1,3599,2,,
2017,2017 Senior Report,Community Support,Alabama,15,666,0.19,,
2017,2017 Senior Report,Community Support,United States,,536,0,,
2017,2017 Senior Report,Community Support,Arkansas,23,509,-0.04,,
2017,2017 Senior Report,Community Support,Arizona,44,241,-0.43,,
2017,2017 Senior Report,Community Support,California,40,270,-0.39,,
2017,2017 Senior Report,Community Support,Colorado,28,398,-0.2,,
2017,2017 Senior Report,Community Support,Connecticut,20,540,0.01,,
2017,2017 Senior Report,Community Support,District of Columbia,,1623,0,,
2017,2017 Senior Report,Community Support,Delaware,14,707,0.25,,
2017,2017 Senior Report,Community Support,Florida,12,799,0.39,,
2017,2017 Senior Report,Community Support,Georgia,41,254,-0.42,,
2017,2017 Senior Report,Community Support,Hawaii,21,539,0,,
2017,2017 Senior Report,Community Support,Iowa,16,644,0.16,,
2017,2017 Senior Report,Community Support,Idaho,39,274,-0.39,,
2017,2017 Senior Report,Community Support,Illinois,33,349,-0.28,,
2017,2017 Senior Report,Community Support,Indiana,17,590,0.08,,
2017,2017 Senior Report,Community Support,Kansas,25,472,-0.09,,
2017,2017 Senior Report,Community Support,Kentucky,46,230,-0.45,,
2017,2017 Senior Report,Community Support,Louisiana,30,395,-0.21,,
2017,2017 Senior Report,Community Support,Massachusetts,2,2734,2,,
2017,2017 Senior Report,Community Support,Maryland,32,358,-0.26,,
2017,2017 Senior Report,Community Support,Maine,37,315,-0.33,,
2017,2017 Senior Report,Community Support,Michigan,29,397,-0.2,,
2017,2017 Senior Report,Community Support,Minnesota,31,394,-0.21,,
2017,2017 Senior Report,Community Support,Missouri,24,474,-0.09,,
2017,2017 Senior Report,Community Support,Mississippi,50,188,-0.51,,
2017,2017 Senior Report,Community Support,Montana,8,978,0.65,,
2017,2017 Senior Report,Community Support,North Carolina,35,334,-0.3,,
2017,2017 Senior Report,Community Support,North Dakota,6,1389,1.26,,
2017,2017 Senior Report,Community Support,Nebraska,11,885,0.51,,
2017,2017 Senior Report,Community Support,New Hampshire,3,2233,2,,
2017,2017 Senior Report,Community Support,New Jersey,19,554,0.03,,
2017,2017 Senior Report,Community Support,New Mexico,22,523,-0.02,,
2017,2017 Senior Report,Community Support,Nevada,48,209,-0.48,,
2017,2017 Senior Report,Community Support,New York,9,899,0.53,,
2017,2017 Senior Report,Community Support,Ohio,27,429,-0.16,,
2017,2017 Senior Report,Community Support,Oklahoma,38,304,-0.34,,
2017,2017 Senior Report,Community Support,Oregon,36,331,-0.3,,
2017,2017 Senior Report,Community Support,Pennsylvania,7,1223,1.01,,
2017,2017 Senior Report,Community Support,Rhode Island,45,239,-0.44,,
2017,2017 Senior Report,Community Support,South Carolina,48,209,-0.48,,
2017,2017 Senior Report,Community Support,South Dakota,13,794,0.38,,
2017,2017 Senior Report,Community Support,Tennessee,43,252,-0.42,,
2017,2017 Senior Report,Community Support,Texas,47,218,-0.47,,
2017,2017 Senior Report,Community Support,Utah,10,890,0.52,,
2017,2017 Senior Report,Community Support,Virginia,34,345,-0.28,,
2017,2017 Senior Report,Community Support,Vermont,5,1473,1.38,,
2017,2017 Senior Report,Community Support,Washington,42,253,-0.42,,
2017,2017 Senior Report,Community Support,Wisconsin,18,575,0.06,,
2017,2017 Senior Report,Community Support,West Virginia,26,444,-0.14,,
2017,2017 Senior Report,Community Support,Wyoming,4,2061,2,,
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Alabama,7,96.1,0.64,97.1,95.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Alaska,50,87.4,-2,90.3,84.5
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Arizona,43,92.1,-1.34,93.4,90.8
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Arkansas,10,95.7,0.45,96.6,94.8
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,California,13,95.6,0.4,96.5,94.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Colorado,30,94.3,-0.25,95.4,93.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Connecticut,4,96.4,0.79,97.2,95.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Delaware,9,95.9,0.55,97.2,94.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Florida,15,95.5,0.35,96.4,94.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Georgia,38,93.3,-0.74,95,91.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Hawaii,25,94.7,-0.05,96.1,93.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Idaho,41,92.5,-1.14,94,91
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Illinois,16,95.4,0.3,96.7,94.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Indiana,18,95.3,0.25,96.7,93.8
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Iowa,33,94.2,-0.3,95.5,93
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Kansas,22,95,0.1,95.6,94.4
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Kentucky,28,94.6,-0.1,96.1,93.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Louisiana,25,94.7,-0.05,96.1,93.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Maine,2,96.9,1.04,97.7,96.1
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Maryland,10,95.7,0.45,96.7,94.7
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Massachusetts,1,98.1,1.64,98.9,97.4
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Michigan,13,95.6,0.4,96.6,94.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Minnesota,42,92.3,-1.24,93.2,91.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Mississippi,30,94.3,-0.25,95.6,93
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Missouri,18,95.3,0.25,96.4,94.1
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Montana,47,91,-1.88,92.6,89.5
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Nebraska,24,94.8,0,95.6,94
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Nevada,48,90.9,-1.93,93.5,88.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,New Hampshire,5,96.2,0.69,97.2,95.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,New Jersey,25,94.7,-0.05,95.8,93.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,New Mexico,46,91.1,-1.84,92.7,89.4
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,New York,10,95.7,0.45,96.6,94.9
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,North Carolina,21,95.1,0.15,96.3,94
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,North Dakota,44,91.7,-1.54,93.4,90
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Ohio,7,96.1,0.64,96.9,95.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Oklahoma,36,93.5,-0.64,94.8,92.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Oregon,35,93.9,-0.45,95.4,92.5
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Pennsylvania,5,96.2,0.69,97.6,94.9
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Rhode Island,3,96.6,0.89,97.6,95.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,South Carolina,20,95.2,0.2,96,94.3
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,South Dakota,39,93.1,-0.84,94.5,91.7
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Tennessee,30,94.3,-0.25,95.7,92.9
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Texas,45,91.5,-1.64,93,90
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Utah,37,93.4,-0.69,94.8,92
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Vermont,16,95.4,0.3,96.6,94.2
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Virginia,34,94.1,-0.35,96.2,92
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Washington,29,94.4,-0.2,95.2,93.6
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,West Virginia,39,93.1,-0.84,94.4,91.7
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Wisconsin,22,95,0.1,96.5,93.5
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,Wyoming,49,89.7,-2,91.3,88
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,United States,,94.8,0,,
2017,2017 Senior Report,Dedicated Health Care Provider - Seniors,District of Columbia,,95.3,0,96.7,93.9
2017,2017 Senior Report,Dental Visit - Seniors,Alabama,44,57.9,-1.24,60.3,55.6
2017,2017 Senior Report,Dental Visit - Seniors,Alaska,29,64.5,-0.19,68.6,60.3
2017,2017 Senior Report,Dental Visit - Seniors,Arizona,28,65.3,-0.06,67,63.6
2017,2017 Senior Report,Dental Visit - Seniors,Arkansas,48,54.5,-1.78,57.3,51.8
2017,2017 Senior Report,Dental Visit - Seniors,California,9,71.3,0.89,73.8,68.7
